# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	61353	62972	-							GXP70_RS00265	1620		old_locus_tag=GXP70_00265
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	61353	62972	-	WP_162354638.1	WP_162354638.1		alpha/beta hydrolase			GXP70_RS00265	1620	539	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	63000	64025	-							GXP70_RS00270	1026		old_locus_tag=GXP70_00270
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	63000	64025	-	WP_162354639.1	WP_162354639.1		iron ABC transporter permease			GXP70_RS00270	1026	341	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	64018	65028	-							GXP70_RS00275	1011		old_locus_tag=GXP70_00275
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	64018	65028	-	WP_162354640.1	WP_162354640.1		iron ABC transporter permease			GXP70_RS00275	1011	336	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	65044	66108	-							GXP70_RS00280	1065		old_locus_tag=GXP70_00280
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	65044	66108	-	WP_162354641.1	WP_162354641.1		ABC transporter substrate-binding protein			GXP70_RS00280	1065	354	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	66186	67865	-							GXP70_RS00285	1680		old_locus_tag=GXP70_00285
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	66186	67865	-	WP_162354642.1	WP_162354642.1		AraC family transcriptional regulator			GXP70_RS00285	1680	559	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	68249	69565	+							GXP70_RS00290	1317		old_locus_tag=GXP70_00290
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	68249	69565	+	WP_162354643.1	WP_162354643.1		alpha-L-fucosidase			GXP70_RS00290	1317	438	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	69687	70583	-							GXP70_RS00295	897		old_locus_tag=GXP70_00295
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	69687	70583	-	WP_162354644.1	WP_162354644.1		phosphotransferase			GXP70_RS00295	897	298	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	70714	71310	-							GXP70_RS00300	597		old_locus_tag=GXP70_00300
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	70714	71310	-	WP_162354645.1	WP_162354645.1		YdeI family protein			GXP70_RS00300	597	198	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	71587	72948	+							GXP70_RS00305	1362		old_locus_tag=GXP70_00305
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	71587	72948	+	WP_162354646.1	WP_162354646.1		catalase			GXP70_RS00305	1362	453	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	72957	73559	-							GXP70_RS00310	603		old_locus_tag=GXP70_00310
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	72957	73559	-	WP_162354647.1	WP_162354647.1		class I SAM-dependent methyltransferase			GXP70_RS00310	603	200	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	73766	74149	+							GXP70_RS00315	384		old_locus_tag=GXP70_00315
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	73766	74149	+	WP_162354648.1	WP_162354648.1		MerR family transcriptional regulator			GXP70_RS00315	384	127	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	74146	74907	+							GXP70_RS00320	762		old_locus_tag=GXP70_00320
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	74146	74907	+	WP_162354649.1	WP_162354649.1		SDR family NAD(P)-dependent oxidoreductase			GXP70_RS00320	762	253	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	75222	76931	+							GXP70_RS00325	1710		old_locus_tag=GXP70_00325
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	75222	76931	+	WP_162354650.1	WP_162354650.1		methyl-accepting chemotaxis protein			GXP70_RS00325	1710	569	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	77110	77439	-							GXP70_RS00330	330		old_locus_tag=GXP70_00330
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	77110	77439	-	WP_162354651.1	WP_162354651.1		helix-turn-helix transcriptional regulator			GXP70_RS00330	330	109	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	77590	78429	+							GXP70_RS00335	840		old_locus_tag=GXP70_00335
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	77590	78429	+	WP_162354652.1	WP_162354652.1		pirin family protein			GXP70_RS00335	840	279	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	78468	79013	+							GXP70_RS00340	546		old_locus_tag=GXP70_00340
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	78468	79013	+	WP_162354653.1	WP_162354653.1		NAD(P)H-dependent oxidoreductase			GXP70_RS00340	546	181	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	79116	80270	-							GXP70_RS00345	1155		old_locus_tag=GXP70_00345
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	79116	80270	-	WP_162354654.1	WP_162354654.1		DUF3533 domain-containing protein			GXP70_RS00345	1155	384	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	80448	81080	+							GXP70_RS00350	633		old_locus_tag=GXP70_00350
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	80448	81080	+	WP_162354655.1	WP_162354655.1		TetR/AcrR family transcriptional regulator			GXP70_RS00350	633	210	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	81519	82574	-							GXP70_RS00355	1056		old_locus_tag=GXP70_00355
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	81519	82574	-	WP_162354656.1	WP_162354656.1		ketoacyl-ACP synthase III			GXP70_RS00355	1056	351	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	82576	83469	-							GXP70_RS00360	894		old_locus_tag=GXP70_00360
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	82576	83469	-	WP_162354657.1	WP_162354657.1		alpha/beta hydrolase			GXP70_RS00360	894	297	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	83644	85068	-							GXP70_RS00365	1425		old_locus_tag=GXP70_00365
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	83644	85068	-	WP_162354658.1	WP_162354658.1		HAMP domain-containing histidine kinase			GXP70_RS00365	1425	474	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	85049	85738	-							GXP70_RS00370	690		old_locus_tag=GXP70_00370
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	85049	85738	-	WP_162354659.1	WP_162354659.1		response regulator transcription factor			GXP70_RS00370	690	229	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	85766	86134	-							GXP70_RS00375	369		old_locus_tag=GXP70_00375
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	85766	86134	-	WP_162354660.1	WP_162354660.1		helix-turn-helix transcriptional regulator			GXP70_RS00375	369	122	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	86279	86920	+							GXP70_RS00380	642		old_locus_tag=GXP70_00380
CDS	with_protein	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	86279	86920	+	WP_162354661.1	WP_162354661.1		NAD(P)-dependent oxidoreductase			GXP70_RS00380	642	213	
gene	protein_coding	GCF_010119935.1	Primary Assembly	chromosome		NZ_CP048209.1	87051	87482	-							GXP70_RS00385	432		old_locus_tag=GXP70_00385
