# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21216	21288	+				tRNA-Lys		48422463	DQM67_RS00120	73		anticodon=TTT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21294	21375	+						48422464	DQM67_RS00125	82		old_locus_tag=NCTC12479_00022
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21294	21375	+				tRNA-Leu		48422464	DQM67_RS00125	82		anticodon=TAG
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21391	21463	+						48422465	DQM67_RS00130	73		old_locus_tag=NCTC12479_00023
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21391	21463	+				tRNA-Thr		48422465	DQM67_RS00130	73		anticodon=TGT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21482	21553	+						48422466	DQM67_RS00135	72		old_locus_tag=NCTC12479_00024
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21482	21553	+				tRNA-Gly		48422466	DQM67_RS00135	72		anticodon=GCC
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21559	21644	+						48422467	DQM67_RS00140	86		old_locus_tag=NCTC12479_00025
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21559	21644	+				tRNA-Leu		48422467	DQM67_RS00140	86		anticodon=TAA
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21663	21736	+						48422468	DQM67_RS00145	74		old_locus_tag=NCTC12479_00026
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21663	21736	+				tRNA-Arg		48422468	DQM67_RS00145	74		anticodon=ACG
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21794	21867	+						48422469	DQM67_RS00150	74		old_locus_tag=NCTC12479_00027
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21794	21867	+				tRNA-Arg		48422469	DQM67_RS00150	74		anticodon=ACG
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21910	21983	+						48422470	DQM67_RS00155	74		old_locus_tag=NCTC12479_00028
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21910	21983	+				tRNA-Pro		48422470	DQM67_RS00155	74		anticodon=TGG
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21989	22062	+						48422471	DQM67_RS00160	74		old_locus_tag=NCTC12479_00029
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	21989	22062	+				tRNA-Met		48422471	DQM67_RS00160	74		anticodon=CAT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22076	22149	+						48422472	DQM67_RS00165	74		old_locus_tag=NCTC12479_00030
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22076	22149	+				tRNA-Ile		48422472	DQM67_RS00165	74		anticodon=CAT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22163	22252	+						48422473	DQM67_RS00170	90		old_locus_tag=NCTC12479_00031
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22163	22252	+				tRNA-Ser		48422473	DQM67_RS00170	90		anticodon=TGA
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22266	22339	+						48422474	DQM67_RS00175	74		old_locus_tag=NCTC12479_00032
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22266	22339	+				tRNA-Met		48422474	DQM67_RS00175	74		anticodon=CAT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22343	22415	+						48422475	DQM67_RS00180	73		old_locus_tag=NCTC12479_00033
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22343	22415	+				tRNA-Phe		48422475	DQM67_RS00180	73		anticodon=GAA
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22432	22502	+						48422476	DQM67_RS00185	71		old_locus_tag=NCTC12479_00034
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22432	22502	+				tRNA-Gly		48422476	DQM67_RS00185	71		anticodon=TCC
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22537	22610	+						48422477	DQM67_RS00190	74		old_locus_tag=NCTC12479_00035
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22537	22610	+				tRNA-Ile		48422477	DQM67_RS00190	74		anticodon=GAT
gene	tRNA	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22622	22709	+						48422478	DQM67_RS00195	88		old_locus_tag=NCTC12479_00036
tRNA		GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22622	22709	+				tRNA-Ser		48422478	DQM67_RS00195	88		anticodon=GCT
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22876	23691	+					mreC	48422479	DQM67_RS00200	816		old_locus_tag=NCTC12479_00037
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	22876	23691	+	WP_005592010.1	WP_005592010.1		rod shape-determining protein MreC	mreC	48422479	DQM67_RS00200	816	271	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	23693	24193	+					mreD	48422480	DQM67_RS00205	501		old_locus_tag=NCTC12479_00038
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	23693	24193	+	WP_005591362.1	WP_005591362.1		rod shape-determining protein MreD	mreD	48422480	DQM67_RS00205	501	166	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	24292	25491	+						48422481	DQM67_RS00210	1200		old_locus_tag=NCTC12479_00039
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	24292	25491	+	WP_005591361.1	WP_005591361.1		CHAP domain-containing protein		48422481	DQM67_RS00210	1200	399	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	25782	26750	+						48422483	DQM67_RS00220	969		old_locus_tag=NCTC12479_00040
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	25782	26750	+	WP_005591360.1	WP_005591360.1		ribose-phosphate diphosphokinase		48422483	DQM67_RS00220	969	322	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	26876	27511	+					abpA	48422484	DQM67_RS00225	636		old_locus_tag=NCTC12479_00041
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	26876	27511	+	WP_005591359.1	WP_005591359.1		amylase-binding adhesin AbpA	abpA	48422484	DQM67_RS00225	636	211	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	27603	28433	+					srtB	48422485	DQM67_RS00230	831		old_locus_tag=NCTC12479_00042
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	27603	28433	+	WP_005591358.1	WP_005591358.1		class B sortase, LPKTxAVK-specific	srtB	48422485	DQM67_RS00230	831	276	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	28544	29716	+						48422486	DQM67_RS00235	1173		old_locus_tag=NCTC12479_00043
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	28544	29716	+	WP_005591357.1	WP_005591357.1		pyridoxal phosphate-dependent aminotransferase		48422486	DQM67_RS00235	1173	390	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	29709	30506	+					recO	48422487	DQM67_RS00240	798		old_locus_tag=NCTC12479_00044
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	29709	30506	+	WP_005591356.1	WP_005591356.1		DNA repair protein RecO	recO	48422487	DQM67_RS00240	798	265	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	30487	31491	+					plsX	48422488	DQM67_RS00245	1005		old_locus_tag=NCTC12479_00045
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	30487	31491	+	WP_005591355.1	WP_005591355.1		phosphate acyltransferase PlsX	plsX	48422488	DQM67_RS00245	1005	334	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	31488	31730	+						48422489	DQM67_RS00250	243		old_locus_tag=NCTC12479_00046
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	31488	31730	+	WP_005591354.1	WP_005591354.1		acyl carrier protein		48422489	DQM67_RS00250	243	80	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	31797	33743	-						48422490	DQM67_RS00255	1947		old_locus_tag=NCTC12479_00047
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	31797	33743	-	WP_005591987.1	WP_005591987.1		GBS Bsp-like repeat-containing protein		48422490	DQM67_RS00255	1947	648	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	34120	35382	+					purD	48422491	DQM67_RS00260	1263		old_locus_tag=NCTC12479_00048
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	34120	35382	+	WP_005591352.1	WP_005591352.1		phosphoribosylamine--glycine ligase	purD	48422491	DQM67_RS00260	1263	420	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	35620	36111	+					purE	48422492	DQM67_RS00270	492		old_locus_tag=NCTC12479_00049
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	35620	36111	+	WP_037585996.1	WP_037585996.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	48422492	DQM67_RS00270	492	163	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	36098	37189	+					purK	48422493	DQM67_RS00275	1092		old_locus_tag=NCTC12479_00050
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	36098	37189	+	WP_005591350.1	WP_005591350.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK	48422493	DQM67_RS00275	1092	363	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	37193	37420	+						48422494	DQM67_RS00280	228		old_locus_tag=NCTC12479_00051
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	37193	37420	+	WP_005591349.1	WP_005591349.1		hypothetical protein		48422494	DQM67_RS00280	228	75	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	37445	38620	+						48422495	DQM67_RS00285	1176		old_locus_tag=NCTC12479_00052
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	37445	38620	+	WP_005591348.1	WP_005591348.1		hypothetical protein		48422495	DQM67_RS00285	1176	391	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	38759	40246	+						48422496	DQM67_RS00290	1488		old_locus_tag=NCTC12479_00053
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	38759	40246	+	WP_005591347.1	WP_005591347.1		hypothetical protein		48422496	DQM67_RS00290	1488	495	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	40566	40793	+						48422497	DQM67_RS00295	228		old_locus_tag=NCTC12479_00054
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	40566	40793	+	WP_005591346.1	WP_005591346.1		hypothetical protein		48422497	DQM67_RS00295	228	75	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	40852	42147	+					purB	48422498	DQM67_RS00300	1296		old_locus_tag=NCTC12479_00055
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	40852	42147	+	WP_005591345.1	WP_005591345.1		adenylosuccinate lyase	purB	48422498	DQM67_RS00300	1296	431	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	42572	43288	-						48422500	DQM67_RS00310	717		old_locus_tag=NCTC12479_00056
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	42572	43288	-	WP_005591344.1	WP_005591344.1		GntR family transcriptional regulator		48422500	DQM67_RS00310	717	238	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	43429	45216	+						48422501	DQM67_RS00315	1788		old_locus_tag=NCTC12479_00057
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	43429	45216	+	WP_005591343.1	WP_005591343.1		beta-galactosidase		48422501	DQM67_RS00315	1788	595	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	45213	45689	+						48422502	DQM67_RS00320	477		old_locus_tag=NCTC12479_00058
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	45213	45689	+	WP_005591342.1	WP_005591342.1		PTS system mannose/fructose/N-acetylgalactosamine-transporter subunit IIB		48422502	DQM67_RS00320	477	158	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	45716	46630	+						48422503	DQM67_RS00325	915		old_locus_tag=NCTC12479_00059
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	45716	46630	+	WP_005591341.1	WP_005591341.1		PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC		48422503	DQM67_RS00325	915	304	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	46617	47435	+						48422504	DQM67_RS00330	819		old_locus_tag=NCTC12479_00060
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	46617	47435	+	WP_005591340.1	WP_005591340.1		PTS system mannose/fructose/sorbose family transporter subunit IID		48422504	DQM67_RS00330	819	272	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	47447	47851	+						48422505	DQM67_RS00335	405		old_locus_tag=NCTC12479_00061
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	47447	47851	+	WP_005591339.1	WP_005591339.1		PTS sugar transporter subunit IIA		48422505	DQM67_RS00335	405	134	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	47959	49122	+						48422506	DQM67_RS00340	1164		old_locus_tag=NCTC12479_00062
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	47959	49122	+	WP_005591338.1	WP_005591338.1		SIS domain-containing protein		48422506	DQM67_RS00340	1164	387	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	49427	50464	+						48422508	DQM67_RS00350	1038		old_locus_tag=NCTC12479_00063
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	49427	50464	+	WP_005591337.1	WP_005591337.1		galactose mutarotase		48422508	DQM67_RS00350	1038	345	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	50565	50828	-						48422509	DQM67_RS00355	264		old_locus_tag=NCTC12479_00064
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	50565	50828	-	WP_037585999.1	WP_037585999.1		hypothetical protein		48422509	DQM67_RS00355	264	87	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	51177	52175	+					ruvB	48422510	DQM67_RS00360	999		old_locus_tag=NCTC12479_00065
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	51177	52175	+	WP_005591335.1	WP_005591335.1		Holliday junction branch migration DNA helicase RuvB	ruvB	48422510	DQM67_RS00360	999	332	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	52172	52747	+						48422511	DQM67_RS00365	576		old_locus_tag=NCTC12479_00066
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	52172	52747	+	WP_005591334.1	WP_005591334.1		nucleotidyltransferase family protein		48422511	DQM67_RS00365	576	191	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	52909	53331	+						48422512	DQM67_RS00370	423		old_locus_tag=NCTC12479_00067
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	52909	53331	+	WP_005591333.1	WP_005591333.1		low molecular weight phosphotyrosine protein phosphatase		48422512	DQM67_RS00370	423	140	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	53335	53748	+						48422513	DQM67_RS00375	414		old_locus_tag=NCTC12479_00068
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	53335	53748	+	WP_005591332.1	WP_005591332.1		hypothetical protein		48422513	DQM67_RS00375	414	137	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	53738	55552	+						48422514	DQM67_RS00380	1815		old_locus_tag=NCTC12479_00069
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	53738	55552	+	WP_005591331.1	WP_005591331.1		acyltransferase		48422514	DQM67_RS00380	1815	604	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	55831	58485	+					adhE	48422515	DQM67_RS00385	2655		old_locus_tag=NCTC12479_00070
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	55831	58485	+	WP_005591330.1	WP_005591330.1		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE	48422515	DQM67_RS00385	2655	884	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	58651	58755	+						69055519	DQM67_RS10410	105		
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	58651	58755	+	WP_231913452.1	WP_231913452.1		acetylxylan esterase		69055519	DQM67_RS10410	105	34	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	59216	59914	+						48422516	DQM67_RS00395	699		old_locus_tag=NCTC12479_00071
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	59216	59914	+	WP_005591329.1	WP_005591329.1		N-acetylmannosamine-6-phosphate 2-epimerase		48422516	DQM67_RS00395	699	232	
gene	protein_coding	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	59928	61061	+					ugpC	48422517	DQM67_RS00400	1134		old_locus_tag=NCTC12479_00072
CDS	with_protein	GCF_900475445.1	Primary Assembly	chromosome	1	NZ_LS483383.1	59928	61061	+	WP_005591328.1	WP_005591328.1		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC	48422517	DQM67_RS00400	1134	377	
