# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	14259	15131	-						61451738	EL100_RS00095	873		old_locus_tag=NCTC3168_00019
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	14259	15131	-	WP_126404024.1	WP_126404024.1		XRE/MutR family transcriptional regulator		61451738	EL100_RS00095	873	290	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	15132	17039	-						61451739	EL100_RS00100	1908		old_locus_tag=NCTC3168_00020
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	15132	17039	-	WP_126404023.1	WP_126404023.1		ABC-F family ATP-binding cassette domain-containing protein		61451739	EL100_RS00100	1908	635	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	17122	17493	-						61451740	EL100_RS00105	372		old_locus_tag=NCTC3168_00021
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	17122	17493	-	WP_126404022.1	WP_126404022.1		hypothetical protein		61451740	EL100_RS00105	372	123	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	17496	18215	-						61451741	EL100_RS00110	720		old_locus_tag=NCTC3168_00022
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	17496	18215	-	WP_126404021.1	WP_126404021.1		matrixin family metalloprotease		61451741	EL100_RS00110	720	239	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	18382	19194	-						61451742	EL100_RS00115	813		old_locus_tag=NCTC3168_00023
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	18382	19194	-	WP_185946472.1	WP_185946472.1		DNA/RNA non-specific endonuclease		61451742	EL100_RS00115	813	270	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	19299	19487	-						61451743	EL100_RS00120	189		old_locus_tag=NCTC3168_00024
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	19299	19487	-	WP_126404019.1	WP_126404019.1		DNA-directed RNA polymerase subunit beta		61451743	EL100_RS00120	189	62	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	19477	20760	-					murA	61451744	EL100_RS00125	1284		old_locus_tag=NCTC3168_00025
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	19477	20760	-	WP_023026629.1	WP_023026629.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	61451744	EL100_RS00125	1284	427	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	20827	21057	-						61451745	EL100_RS00130	231		old_locus_tag=NCTC3168_00026
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	20827	21057	-	WP_040803274.1	WP_040803274.1		DUF1146 family protein		61451745	EL100_RS00130	231	76	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	21144	21563	-						61451746	EL100_RS00135	420		old_locus_tag=NCTC3168_00027
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	21144	21563	-	WP_006596621.1	WP_006596621.1		F0F1 ATP synthase subunit epsilon		61451746	EL100_RS00135	420	139	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	21577	22983	-					atpD	61451747	EL100_RS00140	1407		old_locus_tag=NCTC3168_00028
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	21577	22983	-	WP_006596622.1	WP_006596622.1		F0F1 ATP synthase subunit beta	atpD	61451747	EL100_RS00140	1407	468	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	23072	23953	-						61451748	EL100_RS00145	882		old_locus_tag=NCTC3168_00029
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	23072	23953	-	WP_006596944.1	WP_006596944.1		F0F1 ATP synthase subunit gamma		61451748	EL100_RS00145	882	293	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	23969	25474	-					atpA	61451749	EL100_RS00150	1506		old_locus_tag=NCTC3168_00030
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	23969	25474	-	WP_125335369.1	WP_125335369.1		F0F1 ATP synthase subunit alpha	atpA	61451749	EL100_RS00150	1506	501	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	25490	26026	-						61451750	EL100_RS00155	537		old_locus_tag=NCTC3168_00031
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	25490	26026	-	WP_126404018.1	WP_126404018.1		F0F1 ATP synthase subunit delta		61451750	EL100_RS00155	537	178	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	26026	26520	-					atpF	61451751	EL100_RS00160	495		old_locus_tag=NCTC3168_00032
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	26026	26520	-	WP_126404017.1	WP_126404017.1		F0F1 ATP synthase subunit B	atpF	61451751	EL100_RS00160	495	164	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	26536	27252	-					atpB	61451752	EL100_RS00165	717		old_locus_tag=NCTC3168_00033
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	26536	27252	-	WP_126404016.1	WP_126404016.1		F0F1 ATP synthase subunit A	atpB	61451752	EL100_RS00165	717	238	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	27285	27485	-						61451753	EL100_RS00170	201		old_locus_tag=NCTC3168_00034
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	27285	27485	-	WP_006596628.1	WP_006596628.1		F0F1 ATP synthase subunit C		61451753	EL100_RS00170	201	66	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	27754	33693	-						61451754	EL100_RS00175	5940		old_locus_tag=NCTC3168_00035
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	27754	33693	-	WP_126404015.1	WP_126404015.1		G5 domain-containing protein		61451754	EL100_RS00175	5940	1979	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	33940	35367	-					glgA	61451755	EL100_RS00180	1428		old_locus_tag=NCTC3168_00037
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	33940	35367	-	WP_126404014.1	WP_126404014.1		glycogen synthase GlgA	glgA	61451755	EL100_RS00180	1428	475	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	35367	36503	-					glgD	61451756	EL100_RS00185	1137		old_locus_tag=NCTC3168_00038
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	35367	36503	-	WP_126404013.1	WP_126404013.1		glucose-1-phosphate adenylyltransferase subunit GlgD	glgD	61451756	EL100_RS00185	1137	378	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	36493	37635	-						61451757	EL100_RS00190	1143		old_locus_tag=NCTC3168_00039
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	36493	37635	-	WP_006596633.1	WP_006596633.1		glucose-1-phosphate adenylyltransferase		61451757	EL100_RS00190	1143	380	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	37753	39654	-					glgB	61451758	EL100_RS00195	1902		old_locus_tag=NCTC3168_00040
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	37753	39654	-	WP_126404012.1	WP_126404012.1		1,4-alpha-glucan branching protein GlgB	glgB	61451758	EL100_RS00195	1902	633	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	40042	41775	-					ptsP	61451759	EL100_RS00200	1734		old_locus_tag=NCTC3168_00041
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	40042	41775	-	WP_126404011.1	WP_126404011.1		phosphoenolpyruvate--protein phosphotransferase	ptsP	61451759	EL100_RS00200	1734	577	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	41778	42041	-						61451760	EL100_RS00205	264		old_locus_tag=NCTC3168_00042
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	41778	42041	-	WP_006596636.1	WP_006596636.1		phosphocarrier protein HPr		61451760	EL100_RS00205	264	87	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	42470	42688	+					nrdH	61451761	EL100_RS00210	219		old_locus_tag=NCTC3168_00043
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	42470	42688	+	WP_006596951.1	WP_006596951.1		glutaredoxin-like protein NrdH	nrdH	61451761	EL100_RS00210	219	72	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	42821	44980	+					nrdE	61451762	EL100_RS00215	2160		old_locus_tag=NCTC3168_00044
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	42821	44980	+	WP_126404010.1	WP_126404010.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE	61451762	EL100_RS00215	2160	719	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	45103	46062	+					nrdF	61451763	EL100_RS00220	960		old_locus_tag=NCTC3168_00045
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	45103	46062	+	WP_126404009.1	WP_126404009.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF	61451763	EL100_RS00220	960	319	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	46323	48941	-					alaS	61451764	EL100_RS00225	2619		old_locus_tag=NCTC3168_00046
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	46323	48941	-	WP_126404008.1	WP_126404008.1		alanine--tRNA ligase	alaS	61451764	EL100_RS00225	2619	872	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	48978	49460	-						61451765	EL100_RS00230	483		old_locus_tag=NCTC3168_00047
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	48978	49460	-	WP_125374277.1	WP_125374277.1		LURP-one-related family protein		61451765	EL100_RS00230	483	160	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	49751	50692	-						61451766	EL100_RS00235	942		old_locus_tag=NCTC3168_00048
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	49751	50692	-	WP_126404007.1	WP_126404007.1		peptidylprolyl isomerase		61451766	EL100_RS00235	942	313	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	50770	51483	-						61451767	EL100_RS00240	714		old_locus_tag=NCTC3168_00049
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	50770	51483	-	WP_126404006.1	WP_126404006.1		O-methyltransferase		61451767	EL100_RS00240	714	237	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	51485	53287	-					pepF	61451768	EL100_RS00245	1803		old_locus_tag=NCTC3168_00050
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	51485	53287	-	WP_126404005.1	WP_126404005.1		oligoendopeptidase F	pepF	61451768	EL100_RS00245	1803	600	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	53357	54307	-						61451769	EL100_RS00250	951		old_locus_tag=NCTC3168_00051
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	53357	54307	-	WP_126404004.1	WP_126404004.1		competence protein CoiA		61451769	EL100_RS00250	951	316	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	54618	55172	-						61451770	EL100_RS00255	555		old_locus_tag=NCTC3168_00052
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	54618	55172	-	WP_126404003.1	WP_126404003.1		hypothetical protein		61451770	EL100_RS00255	555	184	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	55338	55889	-						61451771	EL100_RS00260	552		old_locus_tag=NCTC3168_00053
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	55338	55889	-	WP_126404002.1	WP_126404002.1		hypothetical protein		61451771	EL100_RS00260	552	183	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	56355	57644	-						61451772	EL100_RS00265	1290		old_locus_tag=NCTC3168_00054
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	56355	57644	-	WP_126404001.1	WP_126404001.1		DUF1958 domain-containing protein		61451772	EL100_RS00265	1290	429	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	57725	58888	-						61451773	EL100_RS00270	1164		old_locus_tag=NCTC3168_00055
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	57725	58888	-	WP_126404000.1	WP_126404000.1		MFS transporter		61451773	EL100_RS00270	1164	387	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	58961	60295	-						61451774	EL100_RS00275	1335		old_locus_tag=NCTC3168_00056
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	58961	60295	-	WP_126403999.1	WP_126403999.1		DUF1958 domain-containing protein		61451774	EL100_RS00275	1335	444	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	60403	61104	-						61451775	EL100_RS00280	702		old_locus_tag=NCTC3168_00057
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	60403	61104	-	WP_126403998.1	WP_126403998.1		glucosamine-6-phosphate deaminase		61451775	EL100_RS00280	702	233	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	61308	62336	+					queA	61451776	EL100_RS00285	1029		old_locus_tag=NCTC3168_00058
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	61308	62336	+	WP_048689224.1	WP_048689224.1		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA	61451776	EL100_RS00285	1029	342	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	62349	62819	+						61451777	EL100_RS00290	471		old_locus_tag=NCTC3168_00059
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	62349	62819	+	WP_006596653.1	WP_006596653.1		arginine repressor		61451777	EL100_RS00290	471	156	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	62868	64208	-						61451778	EL100_RS00295	1341		old_locus_tag=NCTC3168_00060
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	62868	64208	-	WP_126403997.1	WP_126403997.1		dipeptidase		61451778	EL100_RS00295	1341	446	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	64228	65742	-						61451779	EL100_RS00300	1515		old_locus_tag=NCTC3168_00061
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	64228	65742	-	WP_126403996.1	WP_126403996.1		YfcC family protein		61451779	EL100_RS00300	1515	504	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	65946	66890	-					arcC	61451780	EL100_RS00305	945		old_locus_tag=NCTC3168_00062
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	65946	66890	-	WP_126403995.1	WP_126403995.1		carbamate kinase	arcC	61451780	EL100_RS00305	945	314	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	66976	67992	-					argF	61451781	EL100_RS00310	1017		old_locus_tag=NCTC3168_00063
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	66976	67992	-	WP_126403994.1	WP_126403994.1		ornithine carbamoyltransferase	argF	61451781	EL100_RS00310	1017	338	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	68085	69314	-					arcA	61451782	EL100_RS00315	1230		old_locus_tag=NCTC3168_00064
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	68085	69314	-	WP_006596658.1	WP_006596658.1		arginine deiminase	arcA	61451782	EL100_RS00315	1230	409	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	69581	70267	-						61451783	EL100_RS00320	687		old_locus_tag=NCTC3168_00065
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	69581	70267	-	WP_126403993.1	WP_126403993.1		Crp/Fnr family transcriptional regulator		61451783	EL100_RS00320	687	228	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	70412	71464	-						61451784	EL100_RS00325	1053		old_locus_tag=NCTC3168_00066
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	70412	71464	-	WP_126403992.1	WP_126403992.1		serine hydrolase		61451784	EL100_RS00325	1053	350	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	71607	73079	-						61451785	EL100_RS00330	1473		old_locus_tag=NCTC3168_00067
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	71607	73079	-	WP_126403991.1	WP_126403991.1		DUF853 family protein		61451785	EL100_RS00330	1473	490	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	73332	73937	-					sodA	61451786	EL100_RS00335	606		old_locus_tag=NCTC3168_00068
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	73332	73937	-	WP_126403990.1	WP_126403990.1		superoxide dismutase SodA	sodA	61451786	EL100_RS00335	606	201	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	74009	75046	-					holA	61451787	EL100_RS00340	1038		old_locus_tag=NCTC3168_00069
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	74009	75046	-	WP_126405032.1	WP_126405032.1		DNA polymerase III subunit delta	holA	61451787	EL100_RS00340	1038	345	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	75024	75689	-						61451788	EL100_RS00345	666		old_locus_tag=NCTC3168_00070
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	75024	75689	-	WP_126403989.1	WP_126403989.1		DUF805 domain-containing protein		61451788	EL100_RS00345	666	221	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	75752	77992	-						61451789	EL100_RS00350	2241		old_locus_tag=NCTC3168_00071
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	75752	77992	-	WP_126403988.1	WP_126403988.1		DNA internalization-related competence protein ComEC/Rec2		61451789	EL100_RS00350	2241	746	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	77976	78653	-						61451790	EL100_RS00355	678		old_locus_tag=NCTC3168_00072
CDS	with_protein	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	77976	78653	-	WP_126403987.1	WP_126403987.1		helix-hairpin-helix domain-containing protein		61451790	EL100_RS00355	678	225	
gene	protein_coding	GCF_900636505.1	Primary Assembly	chromosome		NZ_LR134285.1	78757	79500	-						61451791	EL100_RS00360	744		old_locus_tag=NCTC3168_00073
