# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	10485	10859	+	WP_002959952.1	WP_002959952.1		septum formation initiator family protein		57971610	DK182_RS00045	375	124	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	10862	10975	+						57971611	DK182_RS00050	114		old_locus_tag=DK181_00050,DK181_RS00050
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	10862	10975	+	WP_019769099.1	WP_019769099.1		hypothetical protein		57971611	DK182_RS00050	114	37	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	10965	12263	+						57971612	DK182_RS00055	1299		old_locus_tag=DK181_00055,DK181_RS00055
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	10965	12263	+	WP_109833381.1	WP_109833381.1		serine hydrolase		57971612	DK182_RS00055	1299	432	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	12260	13528	+					tilS	57971613	DK182_RS00060	1269		old_locus_tag=DK181_00060,DK181_RS00060
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	12260	13528	+	WP_019775633.1	WP_019775633.1		tRNA lysidine(34) synthetase TilS	tilS	57971613	DK182_RS00060	1269	422	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	13525	14076	+					hpt	57971614	DK182_RS00065	552		old_locus_tag=DK181_00065,DK181_RS00065
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	13525	14076	+	WP_002959958.1	WP_002959958.1		hypoxanthine phosphoribosyltransferase	hpt	57971614	DK182_RS00065	552	183	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	14095	16098	+					ftsH	57971615	DK182_RS00070	2004		old_locus_tag=DK181_00070,DK181_RS00070
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	14095	16098	+	WP_109833382.1	WP_109833382.1		ATP-dependent zinc metalloprotease FtsH	ftsH	57971615	DK182_RS00070	2004	667	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	16302	17690	+						57971616	DK182_RS00075	1389		old_locus_tag=DK181_00075,DK181_RS00075
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	16302	17690	+	WP_002959961.1	WP_002959961.1		amino acid permease		57971616	DK182_RS00075	1389	462	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	17847	18797	+						57971617	DK182_RS00080	951		old_locus_tag=DK181_00080,DK181_RS00080
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	17847	18797	+	WP_109833383.1	WP_109833383.1		IS30 family transposase		57971617	DK182_RS00080	951	316	
gene	rRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	19022	20578	+						57971618	DK182_RS00085	1557		old_locus_tag=DK181_00085,DK181_RS00085
rRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	19022	20578	+				16S ribosomal RNA		57971618	DK182_RS00085	1557		
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	20753	20825	+						57971619	DK182_RS00090	73		old_locus_tag=DK181_00090,DK181_RS00090
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	20753	20825	+				tRNA-Ala		57971619	DK182_RS00090	73		anticodon=TGC
gene	rRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	20986	23883	+						57971620	DK182_RS00095	2898		old_locus_tag=DK181_00095,DK181_RS00095
rRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	20986	23883	+				23S ribosomal RNA		57971620	DK182_RS00095	2898		
gene	rRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	23970	24085	+					rrf	57971621	DK182_RS00100	116		old_locus_tag=DK181_00100,DK181_RS00100
rRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	23970	24085	+				5S ribosomal RNA	rrf	57971621	DK182_RS00100	116		
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24091	24163	+						57971622	DK182_RS00105	73		old_locus_tag=DK181_00105,DK181_RS00105
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24091	24163	+				tRNA-Val		57971622	DK182_RS00105	73		anticodon=TAC
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24187	24259	+						57971623	DK182_RS00110	73		old_locus_tag=DK181_00110,DK181_RS00110
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24187	24259	+				tRNA-Asp		57971623	DK182_RS00110	73		anticodon=GTC
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24272	24344	+						57971624	DK182_RS00115	73		old_locus_tag=DK181_00115,DK181_RS00115
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24272	24344	+				tRNA-Lys		57971624	DK182_RS00115	73		anticodon=TTT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24350	24431	+						57971625	DK182_RS00120	82		old_locus_tag=DK181_00120,DK181_RS00120
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24350	24431	+				tRNA-Leu		57971625	DK182_RS00120	82		anticodon=TAG
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24450	24522	+						57971626	DK182_RS00125	73		old_locus_tag=DK181_00125,DK181_RS00125
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24450	24522	+				tRNA-Thr		57971626	DK182_RS00125	73		anticodon=TGT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24526	24597	+						57971627	DK182_RS00130	72		old_locus_tag=DK181_00130,DK181_RS00130
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24526	24597	+				tRNA-Gly		57971627	DK182_RS00130	72		anticodon=GCC
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24607	24692	+						57971628	DK182_RS00135	86		old_locus_tag=DK181_00135,DK181_RS00135
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24607	24692	+				tRNA-Leu		57971628	DK182_RS00135	86		anticodon=TAA
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24706	24779	+						57971629	DK182_RS00140	74		old_locus_tag=DK181_00140,DK181_RS00140
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24706	24779	+				tRNA-Arg		57971629	DK182_RS00140	74		anticodon=ACG
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24787	24860	+						57971630	DK182_RS00145	74		old_locus_tag=DK181_00145,DK181_RS00145
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24787	24860	+				tRNA-Pro		57971630	DK182_RS00145	74		anticodon=TGG
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24866	24939	+						57971631	DK182_RS00150	74		old_locus_tag=DK181_00150,DK181_RS00150
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24866	24939	+				tRNA-Met		57971631	DK182_RS00150	74		anticodon=CAT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24960	25033	+						57971632	DK182_RS00155	74		old_locus_tag=DK181_00155,DK181_RS00155
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	24960	25033	+				tRNA-Ile		57971632	DK182_RS00155	74		anticodon=CAT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25055	25144	+						57971633	DK182_RS00160	90		old_locus_tag=DK181_00160,DK181_RS00160
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25055	25144	+				tRNA-Ser		57971633	DK182_RS00160	90		anticodon=TGA
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25154	25227	+						57971634	DK182_RS00165	74		old_locus_tag=DK181_00165,DK181_RS00165
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25154	25227	+				tRNA-Met		57971634	DK182_RS00165	74		anticodon=CAT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25245	25317	+						57971635	DK182_RS00170	73		old_locus_tag=DK181_00170,DK181_RS00170
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25245	25317	+				tRNA-Phe		57971635	DK182_RS00170	73		anticodon=GAA
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25332	25402	+						57971636	DK182_RS00175	71		old_locus_tag=DK181_00175,DK181_RS00175
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25332	25402	+				tRNA-Gly		57971636	DK182_RS00175	71		anticodon=TCC
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25436	25509	+						57971637	DK182_RS00180	74		old_locus_tag=DK181_00180,DK181_RS00180
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25436	25509	+				tRNA-Ile		57971637	DK182_RS00180	74		anticodon=GAT
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25520	25591	+						57971638	DK182_RS00185	72		old_locus_tag=DK181_00185,DK181_RS00185
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25520	25591	+				tRNA-Glu		57971638	DK182_RS00185	72		anticodon=TTC
gene	tRNA	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25597	25684	+						57971639	DK182_RS00190	88		old_locus_tag=DK181_00190,DK181_RS00190
tRNA		GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25597	25684	+				tRNA-Ser		57971639	DK182_RS00190	88		anticodon=GCT
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25749	26579	+					mreC	57971640	DK182_RS00195	831		old_locus_tag=DK181_00195,DK181_RS00195
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	25749	26579	+	WP_019771921.1	WP_019771921.1		rod shape-determining protein MreC	mreC	57971640	DK182_RS00195	831	276	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	26581	27084	+						57971641	DK182_RS00200	504		old_locus_tag=DK181_00200,DK181_RS00200
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	26581	27084	+	WP_019770815.1	WP_019770815.1		rod shape-determining protein MreD		57971641	DK182_RS00200	504	167	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	27175	28500	+						57971642	DK182_RS00205	1326		old_locus_tag=DK181_00205,DK181_RS00205
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	27175	28500	+	WP_019777584.1	WP_019777584.1		CHAP domain-containing protein		57971642	DK182_RS00205	1326	441	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	28617	29585	+						57971643	DK182_RS00210	969		old_locus_tag=DK181_00210,DK181_RS00210
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	28617	29585	+	WP_002959627.1	WP_002959627.1		ribose-phosphate diphosphokinase		57971643	DK182_RS00210	969	322	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	29690	30865	+						57971644	DK182_RS00215	1176		old_locus_tag=DK181_00215,DK181_RS00215
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	29690	30865	+	WP_019768933.1	WP_019768933.1		pyridoxal phosphate-dependent aminotransferase		57971644	DK182_RS00215	1176	391	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	30855	31610	+					recO	57971645	DK182_RS00220	756		old_locus_tag=DK181_00220,DK181_RS00220
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	30855	31610	+	WP_019786787.1	WP_019786787.1		DNA repair protein RecO	recO	57971645	DK182_RS00220	756	251	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	31839	32837	+					plsX	57971646	DK182_RS00225	999		old_locus_tag=DK181_00225,DK181_RS00225
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	31839	32837	+	WP_019768931.1	WP_019768931.1		phosphate acyltransferase PlsX	plsX	57971646	DK182_RS00225	999	332	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	32940	33185	+						57971647	DK182_RS00230	246		old_locus_tag=DK181_00230,DK181_RS00230
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	32940	33185	+	WP_002959619.1	WP_002959619.1		acyl carrier protein		57971647	DK182_RS00230	246	81	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	33761	33886	+						57971648	DK182_RS00235	126		old_locus_tag=DK181_00235,DK181_RS00235
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	33761	33886	+	WP_019785179.1	WP_019785179.1		bacteriocin		57971648	DK182_RS00235	126	41	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	34099	34242	+						62698075	DK182_RS10485	144		
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	34099	34242	+	WP_019785178.1	WP_019785178.1		hypothetical protein		62698075	DK182_RS10485	144	47	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	34504	35325	+						57971649	DK182_RS00240	822		old_locus_tag=DK181_00240,DK181_RS00240
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	34504	35325	+	WP_109833384.1	WP_109833384.1		ATP-binding cassette domain-containing protein		57971649	DK182_RS00240	822	273	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	35315	36034	+						57971650	DK182_RS00245	720		old_locus_tag=DK181_00245,DK181_RS00245
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	35315	36034	+	WP_109833385.1	WP_109833385.1		hypothetical protein		57971650	DK182_RS00245	720	239	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	36535	36765	+						57971651	DK182_RS00250	231		old_locus_tag=DK181_00250,DK181_RS00250
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	36535	36765	+	WP_002959611.1	WP_002959611.1		hypothetical protein		57971651	DK182_RS00250	231	76	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	37029	38366	+						57971652	DK182_RS00255	1338		old_locus_tag=DK181_00255,DK181_RS00255
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	37029	38366	+	WP_019768925.1	WP_019768925.1		hypothetical protein		57971652	DK182_RS00255	1338	445	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	38392	38550	+						57971653	DK182_RS00260	159		old_locus_tag=DK181_00260,DK181_RS00260
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	38392	38550	+	WP_002959605.1	WP_002959605.1		bacteriocin		57971653	DK182_RS00260	159	52	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	38716	39618	+						57971654	DK182_RS00265	903		old_locus_tag=DK181_00265,DK181_RS00265
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	38716	39618	+	WP_109833386.1	WP_109833386.1		XRE family transcriptional regulator		57971654	DK182_RS00265	903	300	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	39748	40620	-						57971655	DK182_RS00270	873		old_locus_tag=DK181_00270,DK181_RS00270
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	39748	40620	-	WP_002959599.1	WP_002959599.1		helix-turn-helix transcriptional regulator		57971655	DK182_RS00270	873	290	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	40939	41697	+						57971656	DK182_RS00275	759		old_locus_tag=DK181_00275,DK181_RS00275
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	40939	41697	+	WP_019768919.1	WP_019768919.1		ABC transporter ATP-binding protein		57971656	DK182_RS00275	759	252	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	41700	44009	+						57971657	DK182_RS00280	2310		old_locus_tag=DK181_00280,DK181_RS00280
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	41700	44009	+	WP_109833387.1	WP_109833387.1		ABC transporter permease		57971657	DK182_RS00280	2310	769	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	44139	44858	+						57971658	DK182_RS00285	720		old_locus_tag=DK181_00285,DK181_RS00285
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	44139	44858	+	WP_109833388.1	WP_109833388.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		57971658	DK182_RS00285	720	239	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	45055	48780	+						57971659	DK182_RS00290	3726		old_locus_tag=DK181_00290,DK181_RS00290
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	45055	48780	+	WP_109833389.1	WP_109833389.1		phosphoribosylformylglycinamidine synthase		57971659	DK182_RS00290	3726	1241	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	49208	50653	+					purF	57971660	DK182_RS00300	1446		old_locus_tag=DK181_00300,DK181_RS00300
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	49208	50653	+	WP_019786617.1	WP_019786617.1		amidophosphoribosyltransferase	purF	57971660	DK182_RS00300	1446	481	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	50722	51741	+					purM	57971661	DK182_RS00305	1020		old_locus_tag=DK181_00305,DK181_RS00305
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	50722	51741	+	WP_019782473.1	WP_019782473.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	57971661	DK182_RS00305	1020	339	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	51741	52307	+					purN	57971662	DK182_RS00310	567		old_locus_tag=DK181_00310,DK181_RS00310
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	51741	52307	+	WP_109833390.1	WP_109833390.1		phosphoribosylglycinamide formyltransferase	purN	57971662	DK182_RS00310	567	188	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	52852	53049	+						70784525	DK182_RS10575	198		
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	52852	53049	+	WP_019773027.1	WP_019773027.1		hypothetical protein		70784525	DK182_RS10575	198	65	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	53046	54593	+					purH	57971664	DK182_RS00320	1548		old_locus_tag=DK181_00320,DK181_RS00320
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	53046	54593	+	WP_109833391.1	WP_109833391.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	57971664	DK182_RS00320	1548	515	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	54797	55336	-						57971665	DK182_RS00325	540		old_locus_tag=DK181_00325,DK181_RS00325
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	54797	55336	-	WP_109833392.1	WP_109833392.1		TetR/AcrR family transcriptional regulator		57971665	DK182_RS00325	540	179	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	55490	55999	+						57971666	DK182_RS00330	510		old_locus_tag=DK181_00330,DK181_RS00330
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	55490	55999	+	WP_019777363.1	WP_019777363.1		HXXEE domain-containing protein		57971666	DK182_RS00330	510	169	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	56233	57414	+						57971667	DK182_RS00335	1182		old_locus_tag=DK181_00335,DK181_RS00335
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	56233	57414	+	WP_019777364.1	WP_019777364.1		LysM peptidoglycan-binding domain-containing protein		57971667	DK182_RS00335	1182	393	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	57543	57776	+						57971668	DK182_RS00340	234		old_locus_tag=DK181_00340,DK181_RS00340
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	57543	57776	+	WP_002959577.1	WP_002959577.1		DUF6290 family protein		57971668	DK182_RS00340	234	77	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	57769	58035	+						57971669	DK182_RS00345	267		old_locus_tag=DK181_00345,DK181_RS00345
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	57769	58035	+	WP_019777365.1	WP_019777365.1		type II toxin-antitoxin system RelE/ParE family toxin		57971669	DK182_RS00345	267	88	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	58103	59260	-						57971670	DK182_RS00350	1158		old_locus_tag=DK181_00350,DK181_RS00350
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	58103	59260	-	WP_019777366.1	WP_019777366.1		AIPR family protein		57971670	DK182_RS00350	1158	385	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	59382	59657	+						57971671	DK182_RS00355	276		old_locus_tag=DK181_00355,DK181_RS00355
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	59382	59657	+	WP_019777367.1	WP_019777367.1		helix-turn-helix transcriptional regulator		57971671	DK182_RS00355	276	91	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	59823	61082	+					purD	57971672	DK182_RS00360	1260		old_locus_tag=DK181_00360,DK181_RS00360
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	59823	61082	+	WP_109833393.1	WP_109833393.1		phosphoribosylamine--glycine ligase	purD	57971672	DK182_RS00360	1260	419	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	61079	61522	+						57971673	DK182_RS00365	444		old_locus_tag=DK181_00365,DK181_RS00365
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	61079	61522	+	WP_109833394.1	WP_109833394.1		DUF523 domain-containing protein		57971673	DK182_RS00365	444	147	
gene	protein_coding	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	61645	62856	+						57971674	DK182_RS00370	1212		old_locus_tag=DK181_00370,DK181_RS00370
CDS	with_protein	GCF_003172975.1	Primary Assembly	chromosome		NZ_CP029491.1	61645	62856	+	WP_109833395.1	WP_109833395.1		carboxylate--amine ligase		57971674	DK182_RS00370	1212	403	
