# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	23435	23734	-							AWM71_RS00045	300		old_locus_tag=AWM71_00045
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	23435	23734	-	WP_060776095.1	WP_060776095.1		hypothetical protein			AWM71_RS00045	300	99	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	23831	24484	-							AWM71_RS00050	654		old_locus_tag=AWM71_00050
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	23831	24484	-	WP_144428604.1	WP_144428604.1		PcfJ domain-containing protein			AWM71_RS00050	654	217	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	24558	24821	-							AWM71_RS00055	264		old_locus_tag=AWM71_00055
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	24558	24821	-	WP_060776097.1	WP_060776097.1		hypothetical protein			AWM71_RS00055	264	87	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	24970	26211	-					apgM		AWM71_RS00060	1242		old_locus_tag=AWM71_00060
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	24970	26211	-	WP_060776098.1	WP_060776098.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase	apgM		AWM71_RS00060	1242	413	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	26233	27672	-							AWM71_RS00065	1440		old_locus_tag=AWM71_00065
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	26233	27672	-	WP_082632685.1	WP_082632685.1		DASS family sodium-coupled anion symporter			AWM71_RS00065	1440	479	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	27815	28690	+							AWM71_RS00070	876		old_locus_tag=AWM71_00070
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	27815	28690	+	WP_060776100.1	WP_060776100.1		LysR family transcriptional regulator			AWM71_RS00070	876	291	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	28810	29490	+					gpmA		AWM71_RS00075	681		old_locus_tag=AWM71_00075
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	28810	29490	+	WP_060776101.1	WP_060776101.1		2,3-diphosphoglycerate-dependent phosphoglycerate mutase	gpmA		AWM71_RS00075	681	226	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	29737	30255	+							AWM71_RS08330	519		old_locus_tag=AWM71_00080
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	29737	30255	+	WP_060776102.1	WP_060776102.1		MetQ/NlpA family ABC transporter substrate-binding protein			AWM71_RS08330	519	172	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	30537	30983	-					dtd		AWM71_RS00085	447		old_locus_tag=AWM71_00085
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	30537	30983	-	WP_060776103.1	WP_060776103.1		D-aminoacyl-tRNA deacylase	dtd		AWM71_RS00085	447	148	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	31001	33244	-							AWM71_RS00090	2244		old_locus_tag=AWM71_00090
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	31001	33244	-	WP_060776104.1	WP_060776104.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			AWM71_RS00090	2244	747	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	33353	34306	-					prmA		AWM71_RS00095	954		old_locus_tag=AWM71_00095
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	33353	34306	-	WP_060776105.1	WP_060776105.1		50S ribosomal protein L11 methyltransferase	prmA		AWM71_RS00095	954	317	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	34309	34776	-							AWM71_RS00100	468		old_locus_tag=AWM71_00100
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	34309	34776	-	WP_060776106.1	WP_060776106.1		hypothetical protein			AWM71_RS00100	468	155	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	35021	35395	+					gpsB		AWM71_RS00105	375		old_locus_tag=AWM71_00105
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	35021	35395	+	WP_060776107.1	WP_060776107.1		cell division regulator GpsB	gpsB		AWM71_RS00105	375	124	
gene	RNase_P_RNA	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	35551	35903	+					rnpB		AWM71_RS00110	353		old_locus_tag=AWM71_00110
ncRNA	RNase_P_RNA	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	35551	35903	+				RNase P RNA component class B	rnpB		AWM71_RS00110	353		
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	36025	37167	+							AWM71_RS00115	1143		old_locus_tag=AWM71_00115
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	36025	37167	+	WP_060776108.1	WP_060776108.1		class I SAM-dependent RNA methyltransferase			AWM71_RS00115	1143	380	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	37222	38010	-							AWM71_RS00120	789		old_locus_tag=AWM71_00120
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	37222	38010	-	WP_060776109.1	WP_060776109.1		ADP-ribosylglycohydrolase family protein			AWM71_RS00120	789	262	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	38137	39912	-							AWM71_RS00125	1776		old_locus_tag=AWM71_00125
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	38137	39912	-	WP_060776110.1	WP_060776110.1		oleate hydratase			AWM71_RS00125	1776	591	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	40028	40615	-							AWM71_RS00130	588		old_locus_tag=AWM71_00130
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	40028	40615	-	WP_060776111.1	WP_060776111.1		TetR family transcriptional regulator C-terminal domain-containing protein			AWM71_RS00130	588	195	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	40884	41300	-							AWM71_RS00135	417		old_locus_tag=AWM71_00135
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	40884	41300	-	WP_060776112.1	WP_060776112.1		reverse transcriptase-like protein			AWM71_RS00135	417	138	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	41281	42234	-							AWM71_RS00140	954		old_locus_tag=AWM71_00140
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	41281	42234	-	WP_060776113.1	WP_060776113.1		hypothetical protein			AWM71_RS00140	954	317	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42378	42524	-							AWM71_RS08210	147		
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42378	42524	-	WP_156407339.1	WP_156407339.1		hypothetical protein			AWM71_RS08210	147	48	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42579	42827	-							AWM71_RS00145	249		old_locus_tag=AWM71_00145
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42579	42827	-	WP_060776114.1	WP_060776114.1		hypothetical protein			AWM71_RS00145	249	82	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42969	43745	-							AWM71_RS00150	777		old_locus_tag=AWM71_00150
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	42969	43745	-	WP_060776115.1	WP_060776115.1		hypothetical protein			AWM71_RS00150	777	258	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	43832	44104	-							AWM71_RS00155	273		old_locus_tag=AWM71_00155
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	43832	44104	-	WP_060776116.1	WP_060776116.1		hypothetical protein			AWM71_RS00155	273	90	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	44300	44527	-							AWM71_RS00160	228		old_locus_tag=AWM71_00160
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	44300	44527	-	WP_060776117.1	WP_060776117.1		acyl carrier protein			AWM71_RS00160	228	75	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	44707	45045	-							AWM71_RS00165	339		old_locus_tag=AWM71_00165
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	44707	45045	-	WP_060776118.1	WP_060776118.1		hypothetical protein			AWM71_RS00165	339	112	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	45175	46491	-					brnQ		AWM71_RS00170	1317		old_locus_tag=AWM71_00170
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	45175	46491	-	WP_060776119.1	WP_060776119.1		branched-chain amino acid transport system II carrier protein	brnQ		AWM71_RS00170	1317	438	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	46739	47911	-							AWM71_RS00175	1173		old_locus_tag=AWM71_00175
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	46739	47911	-	WP_060776120.1	WP_060776120.1		CapA family protein			AWM71_RS00175	1173	390	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	47984	51187	-							AWM71_RS00180	3204		old_locus_tag=AWM71_00180
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	47984	51187	-	WP_082698929.1	WP_082698929.1		DEAD/DEAH box helicase			AWM71_RS00180	3204	1067	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	51295	52542	-							AWM71_RS00185	1248		old_locus_tag=AWM71_00185
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	51295	52542	-	WP_060776122.1	WP_060776122.1		thiolase family protein			AWM71_RS00185	1248	415	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	52676	54250	-							AWM71_RS00190	1575		old_locus_tag=AWM71_00190
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	52676	54250	-	WP_060776123.1	WP_060776123.1		CoA-transferase			AWM71_RS00190	1575	524	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	54277	55608	-							AWM71_RS00195	1332		old_locus_tag=AWM71_00195
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	54277	55608	-	WP_060777409.1	WP_060777409.1		GntP family permease			AWM71_RS00195	1332	443	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	55954	56904	+							AWM71_RS00200	951		old_locus_tag=AWM71_00200
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	55954	56904	+	WP_060776124.1	WP_060776124.1		LysR family transcriptional regulator			AWM71_RS00200	951	316	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	56908	57696	-							AWM71_RS00205	789		old_locus_tag=AWM71_00205
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	56908	57696	-	WP_060776125.1	WP_060776125.1		enoyl-CoA hydratase/isomerase family protein			AWM71_RS00205	789	262	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	58430	59374	+							AWM71_RS00210	945		old_locus_tag=AWM71_00210
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	58430	59374	+	WP_060776126.1	WP_060776126.1		2-dehydropantoate 2-reductase			AWM71_RS00210	945	314	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	59667	60713	+							AWM71_RS00215	1047		old_locus_tag=AWM71_00215
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	59667	60713	+	WP_060776127.1	WP_060776127.1		PTS sugar transporter subunit IIC			AWM71_RS00215	1047	348	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61066	61368	-							AWM71_RS00220	303		old_locus_tag=AWM71_00220
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61066	61368	-	WP_060776128.1	WP_060776128.1		hypothetical protein			AWM71_RS00220	303	100	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61445	61690	-							AWM71_RS00225	246		old_locus_tag=AWM71_00225
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61445	61690	-	WP_062121831.1	WP_062121831.1		hypothetical protein			AWM71_RS00225	246	81	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61651	62244	-							AWM71_RS00230	594		old_locus_tag=AWM71_00230
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	61651	62244	-	WP_060776130.1	WP_060776130.1		InlB B-repeat-containing protein			AWM71_RS00230	594	197	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	62337	62621	-							AWM71_RS00235	285		old_locus_tag=AWM71_00235
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	62337	62621	-	WP_060776131.1	WP_060776131.1		hypothetical protein			AWM71_RS00235	285	94	
gene	tRNA	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	62927	63000	-							AWM71_RS00245	74		old_locus_tag=AWM71_00245
tRNA		GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	62927	63000	-				tRNA-Arg			AWM71_RS00245	74		anticodon=TCT
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	63069	64304	-					hflX		AWM71_RS00250	1236		old_locus_tag=AWM71_00250
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	63069	64304	-	WP_082632682.1	WP_082632682.1		GTPase HflX	hflX		AWM71_RS00250	1236	411	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	64349	65296	-					miaA		AWM71_RS00255	948		old_locus_tag=AWM71_00255
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	64349	65296	-	WP_060776133.1	WP_060776133.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		AWM71_RS00255	948	315	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	65293	66996	-					recN		AWM71_RS00260	1704		old_locus_tag=AWM71_00260
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	65293	66996	-	WP_060776134.1	WP_060776134.1		DNA repair protein RecN	recN		AWM71_RS00260	1704	567	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	67012	67821	-							AWM71_RS00265	810		old_locus_tag=AWM71_00265
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	67012	67821	-	WP_060777411.1	WP_060777411.1		TlyA family RNA methyltransferase			AWM71_RS00265	810	269	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	67829	68737	-							AWM71_RS00270	909		old_locus_tag=AWM71_00270
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	67829	68737	-	WP_060776135.1	WP_060776135.1		polyprenyl synthetase family protein			AWM71_RS00270	909	302	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	68739	68978	-							AWM71_RS00275	240		old_locus_tag=AWM71_00275
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	68739	68978	-	WP_060776136.1	WP_060776136.1		exodeoxyribonuclease VII small subunit			AWM71_RS00275	240	79	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	68975	70375	-					xseA		AWM71_RS00280	1401		old_locus_tag=AWM71_00280
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	68975	70375	-	WP_060776137.1	WP_060776137.1		exodeoxyribonuclease VII large subunit	xseA		AWM71_RS00280	1401	466	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	70372	71223	-							AWM71_RS00285	852		old_locus_tag=AWM71_00285
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	70372	71223	-	WP_060776138.1	WP_060776138.1		bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase			AWM71_RS00285	852	283	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	71332	71889	-					nusB		AWM71_RS00290	558		old_locus_tag=AWM71_00290
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	71332	71889	-	WP_082632681.1	WP_082632681.1		transcription antitermination factor NusB	nusB		AWM71_RS00290	558	185	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	71905	72270	-							AWM71_RS00295	366		old_locus_tag=AWM71_00295
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	71905	72270	-	WP_060776139.1	WP_060776139.1		Asp23/Gls24 family envelope stress response protein			AWM71_RS00295	366	121	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	72304	72861	-					efp		AWM71_RS00300	558		old_locus_tag=AWM71_00300
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	72304	72861	-	WP_060776140.1	WP_060776140.1		elongation factor P	efp		AWM71_RS00300	558	185	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	73011	74090	-							AWM71_RS00305	1080		old_locus_tag=AWM71_00305
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	73011	74090	-	WP_060776141.1	WP_060776141.1		aminopeptidase P family protein			AWM71_RS00305	1080	359	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	74201	75217	-							AWM71_RS00310	1017		old_locus_tag=AWM71_00310
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	74201	75217	-	WP_060776142.1	WP_060776142.1		hypothetical protein			AWM71_RS00310	1017	338	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75210	75695	-							AWM71_RS00315	486		old_locus_tag=AWM71_00315
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75210	75695	-	WP_060776143.1	WP_060776143.1		ComGF family competence protein			AWM71_RS00315	486	161	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75661	75954	-							AWM71_RS08215	294		old_locus_tag=AWM71_00320
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75661	75954	-	WP_060776144.1	WP_060776144.1		hypothetical protein			AWM71_RS08215	294	97	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75935	76369	-							AWM71_RS00325	435		old_locus_tag=AWM71_00325
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	75935	76369	-	WP_060776145.1	WP_060776145.1		type II secretion system GspH family protein			AWM71_RS00325	435	144	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	76387	76743	-							AWM71_RS00330	357		old_locus_tag=AWM71_00330
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	76387	76743	-	WP_060776146.1	WP_060776146.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			AWM71_RS00330	357	118	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	76743	77825	-							AWM71_RS00335	1083		old_locus_tag=AWM71_00335
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	76743	77825	-	WP_060776147.1	WP_060776147.1		type II secretion system F family protein			AWM71_RS00335	1083	360	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	77770	78777	-					tadA		AWM71_RS00340	1008		old_locus_tag=AWM71_00340
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	77770	78777	-	WP_060776148.1	WP_060776148.1		Flp pilus assembly complex ATPase component TadA	tadA		AWM71_RS00340	1008	335	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	79001	79393	+							AWM71_RS00345	393		old_locus_tag=AWM71_00345
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	79001	79393	+	WP_060776149.1	WP_060776149.1		hypothetical protein			AWM71_RS00345	393	130	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	79386	80414	+							AWM71_RS00350	1029		old_locus_tag=AWM71_00350
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	79386	80414	+	WP_060776150.1	WP_060776150.1		V-type ATPase subunit			AWM71_RS00350	1029	342	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	80435	82369	+							AWM71_RS00355	1935		old_locus_tag=AWM71_00355
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	80435	82369	+	WP_060776151.1	WP_060776151.1		ATPase			AWM71_RS00355	1935	644	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	82423	82869	+							AWM71_RS00360	447		old_locus_tag=AWM71_00360
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	82423	82869	+	WP_101660634.1	WP_101660634.1		ATP synthase subunit C			AWM71_RS00360	447	148	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	82869	83177	+							AWM71_RS00365	309		old_locus_tag=AWM71_00365
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	82869	83177	+	WP_060776152.1	WP_060776152.1		V-type ATP synthase subunit F			AWM71_RS00365	309	102	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	83189	83767	+							AWM71_RS00370	579		old_locus_tag=AWM71_00370
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	83189	83767	+	WP_060776153.1	WP_060776153.1		hypothetical protein			AWM71_RS00370	579	192	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	83772	85538	+							AWM71_RS00375	1767		old_locus_tag=AWM71_00375
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	83772	85538	+	WP_060776154.1	WP_060776154.1		V-type ATP synthase subunit A			AWM71_RS00375	1767	588	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	85552	86982	+							AWM71_RS00380	1431		old_locus_tag=AWM71_00380
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	85552	86982	+	WP_060776155.1	WP_060776155.1		V-type ATP synthase subunit B			AWM71_RS00380	1431	476	
gene	protein_coding	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	86982	87641	+							AWM71_RS00385	660		old_locus_tag=AWM71_00385
CDS	with_protein	GCF_001543105.1	Primary Assembly	chromosome		NZ_CP014159.1	86982	87641	+	WP_060776156.1	WP_060776156.1		V-type ATP synthase subunit D			AWM71_RS00385	660	219	
