# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	10155	10703	-	WP_026465541.1	WP_026465541.1		single-stranded DNA-binding protein	ssb		APT62_RS00055	549	182	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	10740	11042	-					rpsF		APT62_RS00060	303		old_locus_tag=APT62_00060
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	10740	11042	-	WP_003142910.1	WP_003142910.1		30S ribosomal protein S6	rpsF		APT62_RS00060	303	100	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	11205	13784	-					gyrA		APT62_RS00065	2580		old_locus_tag=APT62_00065
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	11205	13784	-	WP_026465540.1	WP_026465540.1		DNA gyrase subunit A	gyrA		APT62_RS00065	2580	859	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	13803	15725	-					gyrB		APT62_RS00070	1923		old_locus_tag=APT62_00070
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	13803	15725	-	WP_107126845.1	WP_107126845.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		APT62_RS00070	1923	640	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	15907	17022	-					recF		APT62_RS00075	1116		old_locus_tag=APT62_00075
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	15907	17022	-	WP_026465538.1	WP_026465538.1		DNA replication/repair protein RecF	recF		APT62_RS00075	1116	371	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	17009	17257	-					yaaA		APT62_RS00080	249		old_locus_tag=APT62_00080
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	17009	17257	-	WP_026465537.1	WP_026465537.1		S4 domain-containing protein YaaA	yaaA		APT62_RS00080	249	82	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	17643	18794	-					dnaN		APT62_RS00085	1152		old_locus_tag=APT62_00085
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	17643	18794	-	WP_026465536.1	WP_026465536.1		DNA polymerase III subunit beta	dnaN		APT62_RS00085	1152	383	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	19029	20363	-					dnaA		APT62_RS00090	1335		old_locus_tag=APT62_00090
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	19029	20363	-	WP_003142919.1	WP_003142919.1		chromosomal replication initiator protein DnaA	dnaA		APT62_RS00090	1335	444	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21097	21231	+					rpmH		APT62_RS00095	135		old_locus_tag=APT62_00095
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21097	21231	+	WP_003142921.1	WP_003142921.1		50S ribosomal protein L34	rpmH		APT62_RS00095	135	44	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21278	21655	+					rnpA		APT62_RS00100	378		old_locus_tag=APT62_00100
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21278	21655	+	WP_026465535.1	WP_026465535.1		ribonuclease P protein component	rnpA		APT62_RS00100	378	125	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21703	22515	+					yidC		APT62_RS00105	813		old_locus_tag=APT62_00105
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	21703	22515	+	WP_016897192.1	WP_016897192.1		membrane protein insertase YidC	yidC		APT62_RS00105	813	270	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	22531	23532	+							APT62_RS00110	1002		old_locus_tag=APT62_00110
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	22531	23532	+	WP_059348289.1	WP_059348289.1		protein jag			APT62_RS00110	1002	333	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	23627	25321	-					ade		APT62_RS00115	1695		old_locus_tag=APT62_00115
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	23627	25321	-	WP_059348290.1	WP_059348290.1		adenine deaminase	ade		APT62_RS00115	1695	564	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	25691	26587	-					gnd		APT62_RS00120	897		old_locus_tag=APT62_00120
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	25691	26587	-	WP_016897189.1	WP_016897189.1		decarboxylating 6-phosphogluconate dehydrogenase	gnd		APT62_RS00120	897	298	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	26760	28565	+							APT62_RS00125	1806		old_locus_tag=APT62_00125
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	26760	28565	+	WP_081665634.1	WP_081665634.1		PTS mannitol transporter subunit IICBA			APT62_RS00125	1806	601	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	28675	30747	+							APT62_RS00130	2073		old_locus_tag=APT62_00130
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	28675	30747	+	WP_059348291.1	WP_059348291.1		HTH domain-containing protein			APT62_RS00130	2073	690	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	30748	31194	+							APT62_RS00135	447		old_locus_tag=APT62_00135
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	30748	31194	+	WP_026465529.1	WP_026465529.1		PTS sugar transporter subunit IIA			APT62_RS00135	447	148	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	31499	32737	+							APT62_RS00140	1239		old_locus_tag=APT62_00140
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	31499	32737	+	WP_026465528.1	WP_026465528.1		mechanosensitive ion channel			APT62_RS00140	1239	412	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	32920	34128	+							APT62_RS00145	1209		old_locus_tag=APT62_00145
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	32920	34128	+	WP_059348292.1	WP_059348292.1		GerMN domain-containing protein			APT62_RS00145	1209	402	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	34446	35843	+					mnmE		APT62_RS00150	1398		old_locus_tag=APT62_00150
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	34446	35843	+	WP_173636795.1	WP_173636795.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		APT62_RS00150	1398	465	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	35868	37766	+					mnmG		APT62_RS00155	1899		old_locus_tag=APT62_00155
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	35868	37766	+	WP_026465525.1	WP_026465525.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		APT62_RS00155	1899	632	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	37995	38327	+							APT62_RS00160	333		old_locus_tag=APT62_00160
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	37995	38327	+	WP_059348294.1	WP_059348294.1		DsrE family protein			APT62_RS00160	333	110	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	38383	39099	+					rsmG		APT62_RS00165	717		old_locus_tag=APT62_00165
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	38383	39099	+	WP_026465523.1	WP_026465523.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		APT62_RS00165	717	238	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	39308	40084	+							APT62_RS00170	777		old_locus_tag=APT62_00170
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	39308	40084	+	WP_026465522.1	WP_026465522.1		AAA family ATPase			APT62_RS00170	777	258	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	40065	41048	+							APT62_RS00175	984		old_locus_tag=APT62_00175
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	40065	41048	+	WP_059348295.1	WP_059348295.1		ParB/RepB/Spo0J family partition protein			APT62_RS00175	984	327	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	41060	41260	+							APT62_RS00180	201		old_locus_tag=APT62_00180
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	41060	41260	+	WP_026465520.1	WP_026465520.1		DUF951 domain-containing protein			APT62_RS00180	201	66	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	41380	42474	+					ychF		APT62_RS00185	1095		old_locus_tag=APT62_00185
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	41380	42474	+	WP_026465519.1	WP_026465519.1		redox-regulated ATPase YchF	ychF		APT62_RS00185	1095	364	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	42507	43253	+							APT62_RS00190	747		old_locus_tag=APT62_00190
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	42507	43253	+	WP_059348296.1	WP_059348296.1		DUF1129 family protein			APT62_RS00190	747	248	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	43375	44460	+							APT62_RS00195	1086		old_locus_tag=APT62_00195
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	43375	44460	+	WP_059348297.1	WP_059348297.1		thioredoxin domain-containing protein			APT62_RS00195	1086	361	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	44487	44999	+							APT62_RS00200	513		old_locus_tag=APT62_00200
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	44487	44999	+	WP_026465516.1	WP_026465516.1		thioredoxin domain-containing protein			APT62_RS00200	513	170	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	45404	46888	+					guaB		APT62_RS00205	1485		old_locus_tag=APT62_00205
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	45404	46888	+	WP_059348298.1	WP_059348298.1		IMP dehydrogenase	guaB		APT62_RS00205	1485	494	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	47101	47784	+							APT62_RS00210	684		old_locus_tag=APT62_00210
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	47101	47784	+	WP_016897171.1	WP_016897171.1		response regulator transcription factor			APT62_RS00210	684	227	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	48168	49100	+							APT62_RS00215	933		old_locus_tag=APT62_00215
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	48168	49100	+	WP_236747951.1	WP_236747951.1		HAMP domain-containing histidine kinase			APT62_RS00215	933	310	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	49101	50510	+							APT62_RS00220	1410		old_locus_tag=APT62_00220
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	49101	50510	+	WP_059348299.1	WP_059348299.1		serine hydrolase			APT62_RS00220	1410	469	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	51430	52737	+					serS		APT62_RS00225	1308		old_locus_tag=APT62_00225
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	51430	52737	+	WP_026465511.1	WP_026465511.1		serine--tRNA ligase	serS		APT62_RS00225	1308	435	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	52793	53320	+					msrA		APT62_RS00230	528		old_locus_tag=APT62_00230
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	52793	53320	+	WP_059348300.1	WP_059348300.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		APT62_RS00230	528	175	
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	53785	55334	+							APT62_RS00235	1550		old_locus_tag=APT62_00235
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	53785	55334	+				16S ribosomal RNA			APT62_RS00235	1550		
gene	tRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55429	55502	+							APT62_RS00240	74		old_locus_tag=APT62_00240
tRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55429	55502	+				tRNA-Ile			APT62_RS00240	74		anticodon=GAT
gene	tRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55549	55621	+							APT62_RS00245	73		old_locus_tag=APT62_00245
tRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55549	55621	+				tRNA-Ala			APT62_RS00245	73		anticodon=TGC
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55806	58709	+							APT62_RS00250	2904		old_locus_tag=APT62_00250
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	55806	58709	+				23S ribosomal RNA			APT62_RS00250	2904		
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	58797	58912	+					rrf		APT62_RS00255	116		old_locus_tag=APT62_00255
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	58797	58912	+				5S ribosomal RNA	rrf		APT62_RS00255	116		
gene	tRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	58924	58997	+							APT62_RS00260	74		old_locus_tag=APT62_00260
tRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	58924	58997	+				tRNA-Asn			APT62_RS00260	74		anticodon=GTT
gene	tRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	59023	59095	+							APT62_RS00265	73		old_locus_tag=APT62_00265
tRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	59023	59095	+				tRNA-Thr			APT62_RS00265	73		anticodon=GGT
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	59124	59239	+					rrf		APT62_RS00270	116		old_locus_tag=APT62_00270
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	59124	59239	+				5S ribosomal RNA	rrf		APT62_RS00270	116		
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	60158	61707	+							APT62_RS00275	1550		old_locus_tag=APT62_00275
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	60158	61707	+				16S ribosomal RNA			APT62_RS00275	1550		
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	61943	64846	+							APT62_RS00280	2904		old_locus_tag=APT62_00280
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	61943	64846	+				23S ribosomal RNA			APT62_RS00280	2904		
gene	rRNA	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	64926	65041	+					rrf		APT62_RS00285	116		old_locus_tag=APT62_00285
rRNA		GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	64926	65041	+				5S ribosomal RNA	rrf		APT62_RS00285	116		
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	65361	65942	+							APT62_RS00290	582		old_locus_tag=APT62_00290
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	65361	65942	+	WP_026465083.1	WP_026465083.1		hypothetical protein			APT62_RS00290	582	193	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	66065	66712	+					pcp		APT62_RS00295	648		old_locus_tag=APT62_00295
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	66065	66712	+	WP_026465084.1	WP_026465084.1		pyroglutamyl-peptidase I	pcp		APT62_RS00295	648	215	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	67429	68622	-							APT62_RS00300	1194		old_locus_tag=APT62_00300
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	67429	68622	-	WP_059348301.1	WP_059348301.1		coenzyme F420-0:L-glutamate ligase			APT62_RS00300	1194	397	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	69432	69812	-							APT62_RS00305	381		old_locus_tag=APT62_00305
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	69432	69812	-	WP_003143637.1	WP_003143637.1		PH domain-containing protein			APT62_RS00305	381	126	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	69975	70265	+							APT62_RS00310	291		old_locus_tag=APT62_00310
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	69975	70265	+	WP_059348302.1	WP_059348302.1		N-acetyltransferase			APT62_RS00310	291	96	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	70402	71493	+							APT62_RS00315	1092		old_locus_tag=APT62_00315
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	70402	71493	+	WP_059348303.1	WP_059348303.1		M20/M25/M40 family metallo-hydrolase			APT62_RS00315	1092	363	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	71697	72131	+							APT62_RS00320	435		old_locus_tag=APT62_00320
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	71697	72131	+	WP_026465088.1	WP_026465088.1		universal stress protein			APT62_RS00320	435	144	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	72171	72605	+							APT62_RS00325	435		old_locus_tag=APT62_00325
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	72171	72605	+	WP_026465089.1	WP_026465089.1		universal stress protein			APT62_RS00325	435	144	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	72816	73799	+							APT62_RS00330	984		old_locus_tag=APT62_00330
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	72816	73799	+	WP_059348304.1	WP_059348304.1		L-lactate dehydrogenase			APT62_RS00330	984	327	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	73929	74741	-							APT62_RS00335	813		old_locus_tag=APT62_00335
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	73929	74741	-	WP_016897356.1	WP_016897356.1		ZIP family metal transporter			APT62_RS00335	813	270	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	75030	75899	+							APT62_RS00340	870		old_locus_tag=APT62_00340
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	75030	75899	+	WP_059348305.1	WP_059348305.1		VOC family protein			APT62_RS00340	870	289	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	76109	77209	+							APT62_RS00345	1101		old_locus_tag=APT62_00345
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	76109	77209	+	WP_059134028.1	WP_059134028.1		aminotransferase class V-fold PLP-dependent enzyme			APT62_RS00345	1101	366	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	77313	78236	+							APT62_RS00350	924		old_locus_tag=APT62_00350
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	77313	78236	+	WP_016897353.1	WP_016897353.1		LysR family transcriptional regulator			APT62_RS00350	924	307	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	78277	79656	+							APT62_RS00355	1380		old_locus_tag=APT62_00355
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	78277	79656	+	WP_026465093.1	WP_026465093.1		cation:dicarboxylase symporter family transporter			APT62_RS00355	1380	459	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	79771	80646	-							APT62_RS00360	876		old_locus_tag=APT62_00360
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	79771	80646	-	WP_059134027.1	WP_059134027.1		MurR/RpiR family transcriptional regulator			APT62_RS00360	876	291	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	80818	82212	+							APT62_RS00365	1395		old_locus_tag=APT62_00365
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	80818	82212	+	WP_059348306.1	WP_059348306.1		6-phospho-beta-glucosidase			APT62_RS00365	1395	464	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	82334	82900	-							APT62_RS00370	567		old_locus_tag=APT62_00370
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	82334	82900	-	WP_059348307.1	WP_059348307.1		NAD(P)H-dependent oxidoreductase			APT62_RS00370	567	188	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	83088	83666	+					amaP		APT62_RS00375	579		old_locus_tag=APT62_00375
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	83088	83666	+	WP_026465097.1	WP_026465097.1		alkaline shock response membrane anchor protein AmaP	amaP		APT62_RS00375	579	192	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	83681	83902	+							APT62_RS00380	222		old_locus_tag=APT62_00380
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	83681	83902	+	WP_016897347.1	WP_016897347.1		DUF2273 domain-containing protein			APT62_RS00380	222	73	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	84009	84470	+							APT62_RS00385	462		old_locus_tag=APT62_00385
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	84009	84470	+	WP_003142369.1	WP_003142369.1		Asp23/Gls24 family envelope stress response protein			APT62_RS00385	462	153	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	84606	85178	+							APT62_RS00390	573		old_locus_tag=APT62_00390
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	84606	85178	+	WP_026465098.1	WP_026465098.1		DJ-1/PfpI family protein			APT62_RS00390	573	190	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	85185	85499	+					yidD		APT62_RS00395	315		old_locus_tag=APT62_00395
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	85185	85499	+	WP_059348308.1	WP_059348308.1		membrane protein insertion efficiency factor YidD	yidD		APT62_RS00395	315	104	
